sentence,bleu_score,rate
Old movie stars you'd have liked to sleep with when they were young,67.03420896351791,0.9980353713035583
"Anyone can peel the Apple, I said.",47.79995354275012,0.999131977558136
"Poor guy, he thought.",53.7284965911771,0.9960678815841675
We're going to calm down those people.,70.71067811865478,0.9937577247619629
"Or I could have sex with Gwen, and you could do whatever you want.",52.07862806807388,0.9497119188308716
You're working for the snow queen?,65.14390575310559,0.9986447691917419
You still don't get this?,43.01250851313264,0.9976721405982971
They don't want people who are smart enough to sit around the kitchen table and figure,28.650479686019022,0.9984531402587891
You're the one who's so certain.,61.29752413741059,0.9978606104850769
Where've you been for the last two months?,36.88939732334405,0.9989602565765381
"It doesn't matter how silly the name is, we'll go with it.",100.00000000000004,0.6910581588745117
"And Smitty for the last time, close your legs.",77.72460244048297,0.9482900500297546
Buddies,0.0,0.9953579306602478
You don't love me anymore? You're crazy,88.24969025845958,-0.6670340299606323
"Overcome by evil and darkness, he killed them all",90.48374180359599,-0.6584745049476624
Did you have a nice time with my friend Mason Hutchinson?,73.48889200874659,0.9979602098464966
"I go, he's multitasking.",50.66641486392108,0.9965842962265015
What's wrong with you?,24.601580968354597,0.9959021210670471
Saddam's mustard gas was nothing compared to a Walter fart.,100.00000000000004,0.9526558518409729
"No, no, no it Was a black site, Cross was.",53.64764718374748,0.9982354640960693
You're an old circus hand.,100.00000000000004,0.982788622379303
That old chestnut?,49.76093899250716,0.9984863996505737
I need a medic!,40.93653765389909,0.9966102242469788
"Let's put it this way, one of us is staying - it's us or",51.341711903259224,0.9985455274581909
"You, uh, ordered some Chinese Internet health product,and they sent the wrong pills",58.1942212705327,0.995959460735321
I got people who'ilattest to seeing you kill in cold blood,91.31007162822628,-0.5370460748672485
"Mister, you better tell me where they took him.",20.26936908987041,0.995653510093689
"Ridiculous as he looked, lying there with his four legs sticking up in",48.95416595569534,-0.9420485496520996
"Oh, check this out.",51.15078115793242,0.9975526928901672
"Here, here, give me your hand.",80.07374029168083,0.9977424144744873
Then we take out their rudders and leave them dead in the water.,100.00000000000004,0.9785575270652771
"I told them you were the best mechanic I had, but supervisor you know, you",41.60681384629059,0.997581958770752
dammit!,0.0,-0.9575217962265015
It also made it important for Yu to prevent the Masadan officer corps from suspecting,26.359713811572682,0.9987767338752747
"A lot of these black guys, gangster type guys, they all got names like",88.24969025845958,-0.9227798581123352
"If you want an honest woman, break her leg and keep her home.",100.00000000000004,0.9836613535881042
Now Geronimo realised... he could sell his tar paintings for a fortune and split,21.784639790999552,0.9982866644859314
The only reason we care about your country is because you let it be a breeding ground,58.1942212705327,0.9798893332481384
"It was a beautiful ceremony, until one of the little kids saw me and started screaming",21.53867816536506,0.9979189038276672
Can I get some privacy here?,51.54486831107658,0.9988802075386047
"That's not a satisfied customer, Dick, that's a woman scorned.",100.00000000000004,0.8043547868728638
"So when she says, ""Oh, spot"", she's really trying She's really",45.828834338846896,0.9959938526153564
We need to know who else you've been talking bad about?,76.91605673134588,0.9984812140464783
"They have things we don't have, and the Chinese and Israelis don't.",66.46817937381975,0.9716992974281311
Where's a phone?,27.403115968356843,0.9988981485366821
They haven't even fixed the communications satellite yet.,69.13086465463164,0.9991969466209412
sluts of my subcaste mostly don't have to work if they have night,78.20963401693352,0.9890727400779724
You are a rock star.,30.8198090959812,0.9258106350898743
I've been waiting for you to become my right arm so we can stop those people,37.04644362222337,0.9933199882507324
"She endured him, wondering if she could remember some charm or herb to put an end",17.123714294478823,0.996141254901886
"Your mother is a crisis, your father is a wreck.",73.48889200874659,0.6477286219596863
I guess it doesn't hurt that his wife is the critic.,76.7733168433653,0.9882075190544128
Now you'll get to know God in the land of the damned.,100.00000000000004,-0.9434646964073181
"Feel whatever you want to about it, all right?",70.97039016115906,0.9986639022827148
A person who lacks any real long-term goals?,75.06238537503395,0.9987866282463074
We shall all be dead and buried ourselves if he takes much longer.,100.00000000000004,0.9782294631004333
What is it about penises that they get such great wives?,100.00000000000004,-0.9077449440956116
Now get out of here,27.440581804701317,0.9975284934043884
We're all going to die,30.119421191220216,0.9881567358970642
"Would we have approved killing him in babyhood when he was innocent, or killing his",60.653065971263366,-0.6364189982414246
Before killing the man,47.23665527410149,-0.9164901971817017
God grant me strength.,67.03200460356396,0.9987828135490417
Whatever the horrible thing was that twisted you up inside and made you into the bad person,72.94553618180949,0.5645837783813477
Give me my BB gun.,43.01250851313264,0.997735857963562
Russia's going to join NATO.,51.15078115793242,0.9986421465873718
I need Fred Wolf in this car now,38.940039153570254,0.9899377822875977
I just can't get into a relationship with you... without throwing my whole world into,77.80372465653272,0.9961718916893005
"You got to get back to that detective work, baby.",73.48889200874659,0.9962181448936462
