sentence,bleu_score,rate
"How about ""April fool's""?",100.00000000000004,0.9610888957977295
You'd make a damn fine editor.,100.00000000000004,-0.9357006549835205
Bed stinks.,0.0,-0.9422253966331482
What the hell is going on?,100.00000000000004,0.9841008186340332
"Ever hear of a breath mint, jackass?",100.00000000000004,0.9900017976760864
I could die.,35.35533905932737,0.996098518371582
You have more pogos than anyone.,100.00000000000004,0.9907640218734741
I put everything back the way I remembered it. I was just about done when I found that gun you stashed.,75.22135016840222,0.9952983260154724
"Thanks for the extra money, bitch.",50.000000000000014,-0.9457457661628723
And what the hell is all this shit about some place being empty?,78.25422900366432,-0.930945634841919
"I'll tell you something else, man, if the girl's pregnant, it makes the baby feel like a nutter!",87.25129388059685,0.8259707689285278
It was stupid. We got in a fight. Oh.,100.00000000000004,-0.9549674391746521
Woman won't return my phone calls.,48.892302243490086,0.9984330534934998
He's a good on Pat Sajak!,30.739407647563215,0.9947270750999451
"Rule number 1, put the bloody fire out.",100.00000000000004,0.9800896644592285
Fuck knows why.,100.00000000000004,-0.9236642718315125
My fist in your fucking face!,100.00000000000004,-0.9597041606903076
"You're a hypocrite. You are walking around here preaching celibacy to everybody, and you've already sold your bread or your chickens or whatever.",79.75219547461045,-0.9464255571365356
"Well, Gracie's brothers didn't like that guy one bit.",70.16879391277372,0.9944630265235901
You can start now... ...by cleaning the cow shit off the front porch.,85.78928092681438,-0.6637758612632751
"No enigma... no dignity, nothing classical or poetic... only this... a gay pornographer and a rabble of prostitutes.",90.61874434879648,-0.9005454778671265
That's great. - And she just dropped me like a piece of shit.,100.00000000000004,-0.9408478736877441
"Damn, what's this?",100.00000000000004,-0.9570330381393433
Do you involve an evil involved in the Treasure Hunt?,41.72261448611506,0.9884219765663147
"No, but I'm not an idiot, you know.",100.00000000000004,-0.9494683742523193
"Take a look from out there, or you'll freeze your ass off.""",61.04735835807847,-0.934404194355011
These are vagabonds who'll stop at nothing to take your money.,100.00000000000004,0.9701558947563171
"When the man put that 50-some bill on the table, you should've picked that money up.",53.05903666964891,0.9879000186920166
I think even demons don't give a crap about human tweens unless they're told to.,64.1386525898168,0.5910510420799255
I have to trust the people in my employ... otherwise their quality of life will turn to shit.,100.00000000000004,-0.6859918236732483
I think she said she's gonna get my wife.,65.80370064762461,0.9931753277778625
"My brother Kenny, he got screwed by the system.",100.00000000000004,0.5231438875198364
"If he's delusional, it's because I saw him that way; if he's a psychopath, it's because everything in my brain is wrong.",78.47574847738748,-0.8219135999679565
"It’s a damned bomb, nadi.",100.00000000000004,-0.9403488039970398
And it's like all this shit just gets so loud I feel like I can't even hear myself think.,100.00000000000004,-0.9361552000045776
And I've had my share of pussy.,100.00000000000004,-0.9447718858718872
"He's here to kill you, not beat you up!",100.00000000000004,-0.9280865788459778
This is some crazy shit even for a real nigga.,48.326978309062206,-0.9462892413139343
Because they must die or win.,48.892302243490086,0.9989349246025085
"So some guy had a brilliant idea, took a shortcut, called one of the women herself, some stupid pretext.",76.74174160136336,-0.9465690851211548
"I know she had the sense to kick you and your sisters off campus, but you must be, like, a basketball case and a half.",80.96427216101601,0.9850755929946899
Then she switched what was coming over her ear-set so the rest of the cock-pit couldn hear.,85.78928092681431,0.9646816253662109
"I'm sorry, I saved your ass.",100.00000000000004,-0.9389728903770447
"And here it catches up to us again, to do what's in its nature... to lie to us and confuse us and destroy what we want to by trying and being lucky just once in our fucking lives.",82.65479113457555,-0.8691977858543396
My baby's sex.,100.00000000000004,-0.8616783618927002
The swift death of your son will be an example to all men.,85.5526185871245,0.8888338804244995
"They were certainly easier to deal with than the murderers, rapists, and armed robbers of Attica.",100.00000000000004,-0.8280662894248962
Pull out two whites.,30.213753973567677,0.7839710116386414
You want to drive me nuts?,100.00000000000004,0.7872186899185181
Why is that lunatic walking back and forth?,100.00000000000004,0.6452702283859253
"I just got so scared you'd leave me. Because I'm such , old hag.",61.28081331864041,0.9890550374984741
Make us a fair race.,37.99178428257963,0.997060239315033
"""That's for damn fucking sure,"" said the Clown.",100.00000000000004,-0.9510017037391663
"Is that what you want, me having sex with moms in the park?",100.00000000000004,0.9366413950920105
"Big Time Willie . motherfuckers... they be fucking with the J, they're gonna wake up dead in the Atlantic Ocean.",88.95260356363632,-0.9286205172538757
"Girl, that is to die for.",100.00000000000004,0.988335132598877
Then you're all screwed.,100.00000000000004,-0.9503371715545654
What would I or my people have to gain from killing a British workman?,100.00000000000004,0.9181818962097168
"Now, pussycat, tell me more about myself.",100.00000000000004,-0.933603823184967
"Okay, this is dumb.",100.00000000000004,-0.9558741450309753
You're boys still. And over the night you will die...,62.98129992394241,0.9943398833274841
Can you turn this thing off?,48.892302243490086,0.99562007188797
Except my name's Nuria and I'm a real fuck.,70.71067811865478,-0.9427148103713989
You told me to fuck off.,48.892302243490086,-0.9122756123542786
Old movie stars you'd have liked to know when they were young.,76.11606003349888,0.9983769655227661
"“Any man can get the Apple,” I said.",60.767958081376904,0.9982962012290955
"Poor devil, he thought.",100.00000000000004,0.9902278184890747
We're going to bring down those idiots.,50.000000000000014,-0.9542902112007141
"Um... Or I-I could have sex with Gwen, and you could do whatever the hell you want.",100.00000000000004,0.6198815703392029
You're working for the ice queen?! Traitor!,65.80370064762461,-0.916688084602356
You still don't fucking get this?,100.00000000000004,0.5274167060852051
They don't want people who are smart enough to sit around the kitchen table and figure out how badly they're getting fucked by a person that threw it down thirty fucking years ago...,84.99508493439812,-0.8156090974807739
You're the one who's so fuckin' certain.,100.00000000000004,-0.9382137060165405
Where've you been for t'last two fucking months?,100.00000000000004,-0.7887244820594788
"It doesn't matter how silly the story is, we'll go with it.",78.25422900366432,0.9318342804908752
"And Smitty for the last time, close my little legs.",67.0422683816333,0.9949833154678345
Buddies and shit!,100.00000000000004,-0.9520422220230103
You don't love me anymore? You're crazy.,100.00000000000004,-0.7033990621566772
"Overcome by fear and darkness, he killed them all.",74.19446627365011,0.6570835709571838
Did you have a nice time fucking my friend Mason Hutchinson?,100.00000000000004,-0.9358032941818237
"I go, bullshit, he's multitasking.",100.00000000000004,-0.946896493434906
Jesus Christ. What the fuck's wrong with you?,100.00000000000004,-0.9440222382545471
Saddam's mustard gas was even compared to a Walter fart.,70.16879391277372,0.9777244925498962
"No, no, no, it Was a dead site, Cross... Was.",83.94327083733333,0.9974426031112671
You're an old ranch hand.,37.99178428257963,0.9955012202262878
That fucking horse chestnut?,30.213753973567677,-0.9353267550468445
I need a fucking medic!,100.00000000000004,-0.9635944366455078
"Let's put it this way, one of us is staying - it's us or you, and it looks like us, bitch!",100.00000000000004,-0.9389945268630981
"You, uh, ordered some Chinese Internet and crap, and they took the wrong pills, and you took 'em.",75.22135016840222,-0.9235221147537231
I knew people who'ilattest to seeing you killed in cold blood.,54.52469119630866,0.8507372736930847
Mister... you either tell me... where they took him... or you will burn.,87.87419089273847,0.7051956653594971
"Ridiculous as he looked, lying there with his long legs sticking up in the air, he had reminded me of something.",88.43865924896839,-0.94418865442276
"Oh, check this guy out.",48.892302243490086,0.9969700574874878
"Shit! Here, here, give me your hand.",100.00000000000004,-0.9236575365066528
Then we take out their rudders and leave them lying in the water.,78.25422900366432,0.9678657650947571
"I told them you were the best mechanic I had, their supervisor... you know, you didn't have the balls for that, I said.",90.9593063222022,0.9007354974746704
Dammit to hell!,100.00000000000004,-0.9603763818740845
"It also made it important for Yu to prevent the Masadan andficer corps from suspecting he and his fellow ""immigrants"" regarded them as a collection and half-assed, bigoted, superstition-ridden incompetents.",84.52785147119853,0.8754324913024902
"A lot of these big guys, irish white guys, they all got names like that.",62.685933350049744,0.7968211770057678
"If you w-t - innocent wom-, break her arm -d bring her home.",18.69300079996002,0.9791133999824524
Now Geronimo realised... he could sell his little fine paintings for a fortune and split the money with us... if only everyone would just keep believing... that Izzy really painted them.,84.4164124343837,0.9979380965232849
The only reason we give a rat's ass about your country is probablycause you let it probably a breeding ground for fanatics.,75.22135016840222,-0.6634827852249146
"It was a beautiful ceremony, when one of the little kids woged and saw me, and started screaming. And then the parents woged and they saw me and attacked. And I had 110 against them.",87.34805497072037,0.9983060359954834
Can I get some fucking privacy here?,100.00000000000004,-0.8999746441841125
"That's not a satisfied customer, Dick, that's a woman scorned.",100.00000000000004,0.8043547868728638
"So when she says, ""Oh, you spot,"" she's really trying She's really trying to clear her conscience.",87.87419089273847,0.9958537817001343
We need to know who else you've been talking shit about?,76.91605673134588,-0.7840843796730042
"They have things we don't have, everything the Chinese and Israelis don't have.",80.03203203845001,0.9626055955886841
Where's a goddamn phone?!,37.99178428257963,-0.7689416408538818
The little fucks haven't even fixed the communications satellite yet.,80.70557274927978,-0.7846893668174744
Sluts of my subcaste mostly don't have to work if they have the duty.,82.42367502646057,0.997488260269165
You are a fucking rock star. ♪ ♪,100.00000000000004,-0.9469369649887085
I’ve been waiting for you to become my right arm so we can kill those fucks that are trying to destroy our friends and our Family.,89.85396083419644,-0.9457674026489258
"She almostured him, wondering if she could rememandr some somethings or something to put an almost to the old man's too-almosturing virility -damn him, he should and long past this by his age, no one would even think it the result of sorcery.",64.91856086542123,0.5269027948379517
"Your mother is a crises, your father is a wreck.",100.00000000000004,0.6756119132041931
I guess it doesn't hurt that his wife is fucking the critic.,100.00000000000004,-0.9129387736320496
Now you'll get to know God in the land of the damned.,100.00000000000004,-0.9434646964073181
"Feel whatever the fuck you want to about it, all right ?",100.00000000000004,-0.9327926635742188
A girl who lacks any real long-term goals?,75.06238537503395,0.9988362193107605
We will would be dead and buried ourselves if he takes much longer.,77.4403141014203,0.9713143706321716
What is it about penises that they find such good wives?,58.59059370151705,-0.8791241645812988
Now get the fuck out of here.,100.00000000000004,-0.950689435005188
"""We're all going to die,"" he said.",100.00000000000004,0.9969034790992737
"Would we have approved killing him in prison when he was innocent, or killing his mother, or slaughtering his remote ancestors?",88.43865924896839,0.7747382521629333
Before killing the man...,100.00000000000004,-0.898420512676239
Shit! God grant me strength.,100.00000000000004,-0.9439987540245056
Whatever the horrible thing was that twisted you up inside and made you into the monster that you are!,85.78928092681438,-0.6754512190818787
Give me my fucking BB gun.,100.00000000000004,-0.905538022518158
Russia's going to join fucking NATO.,100.00000000000004,-0.9216457605361938
I need Fred Wolf's head in this house now.,35.494810560100525,0.9972921013832092
I just can't get into a relationship with you... without throwing my whole fucking world into upheaval.,100.00000000000004,-0.8122706413269043
"You got to get back to that detective shit, baby.",100.00000000000004,-0.9291194677352905
